Status,Lift Name,Type,Capacity,Vertical Rise,Length,Line Speed,Drive,Ride Time,Resort,State,Ikon,Epic,Price,Season,Beginner slopes,Intermediate slopes,Difficult slopes,Total slopes,Longest run,Lift capacity,Nightskiing,Summer skiing
Operating,Casper,High Speed Quad,2160,1041,3389,1000,Top,3.4,jackson hole,wy,1,0,119,December - April,16,50,50,116,11,20480,No,No
Operating,Eagle's Rest,Quad,1200,281,1584,400,Bottom,4,jackson hole,wy,1,0,119,December - April,16,50,50,116,11,20480,No,No
Operating,Marmot,Double,1100,1208,3281,475,Bottom,6.9,jackson hole,wy,1,0,119,December - April,16,50,50,116,11,20480,No,No
Operating,Moose Creek,Quad,1200,187,1208,450,Top,2.7,jackson hole,wy,1,0,119,December - April,16,50,50,116,11,20480,No,No
Operating,Sublette,Quad,1650,1630,4118,500,Bottom,8.2,jackson hole,wy,1,0,119,December - April,16,50,50,116,11,20480,No,No
Operating,Sweetwater Gondola,Gondola 8,2000,1275,4339,800,Top,7.5,jackson hole,wy,1,0,119,December - April,16,50,50,116,11,20480,No,No
Operating,Teewinot,High Speed Quad,2000,405,2679,1000,Top,2.7,jackson hole,wy,1,0,119,December - April,16,50,50,116,11,20480,No,No
Operating,Teton,High Speed Quad,2223,1722,4069,1000,Top,4.1,jackson hole,wy,1,0,119,December - April,16,50,50,116,11,20480,No,No
Operating,Thunder,High Speed Quad,2200,1454,3645,1000,Top,3.6,jackson hole,wy,1,0,119,December - April,16,50,50,116,11,20480,No,No
Operating,Union Pass,Quad,1200,255,1814,450,Bottom,4,jackson hole,wy,1,0,119,December - April,16,50,50,116,11,20480,No,No
Operating,Aerial Tramway,Tram 60,370,1952,7779,1969,Bottom,4,jay peak,vt,0,0,70,Unknown,15,31,30,76,0,11675,No,No
Operating,Bonaventure,Quad,1915,1370,4650,490,Bottom,9.5,jay peak,vt,0,0,70,Unknown,15,31,30,76,0,11675,No,No
Operating,Green Mountain Flyer,High Speed Quad,2600,1620,7350,1100,Bottom,6.7,jay peak,vt,0,0,70,Unknown,15,31,30,76,0,11675,No,No
Operating,Jet,Triple,1800,1160,3500,480,Bottom,7.3,jay peak,vt,0,0,70,Unknown,15,31,30,76,0,11675,No,No
Operating,Metro,Quad,2115,,,,Bottom,,jay peak,vt,0,0,70,Unknown,15,31,30,76,0,11675,No,No
Operating,Taxi,Quad,1800,95,542,425,Bottom,1.3,jay peak,vt,0,0,70,Unknown,15,31,30,76,0,11675,No,No
Operating,Village,Double,1200,,,,Bottom,,jay peak,vt,0,0,70,Unknown,15,31,30,76,0,11675,No,No
Operating,Berkshire Express,High Speed Six,2800,1113,3895,1100,Bottom,3.5,jiminy peak,ma,0,0,,,,,,,,,,
Operating,Cricket,Triple,1800,56,650,325,Bottom,2,jiminy peak,ma,0,0,,,,,,,,,,
Operating,Grand Slam,Double,1200,591,2771,450,Bottom,6.2,jiminy peak,ma,0,0,,,,,,,,,,
Operating,Novice,Triple,1200,191,1148,400,Bottom,2.9,jiminy peak,ma,0,0,,,,,,,,,,
Operating,Summit,Triple,1800,1148,4230,450,Bottom,9.4,jiminy peak,ma,0,0,,,,,,,,,,
Operating,Whitetail,Quad,2000,,,,Bottom,,jiminy peak,ma,0,0,,,,,,,,,,
Operating,Widow's White,Quad,1500,902,3005,450,Bottom,6.7,jiminy peak,ma,0,0,,,,,,,,,,
Operating,J1,Double,,1045,3050,,Bottom,,june mountain,ca,1,0,,,,,,,,,,
Operating,J2,Double,1200,567,3924,500,Bottom,7.9,june mountain,ca,1,0,,,,,,,,,,
Operating,J3,Double,1000,107,1130,,Top,,june mountain,ca,1,0,,,,,,,,,,
Operating,J4,Double,1200,878,5471,500,Bottom,10.9,june mountain,ca,1,0,,,,,,,,,,
Operating,J6,High Speed Quad,2400,1312,8476,1000,Bottom,8.5,june mountain,ca,1,0,,,,,,,,,,
Operating,J7,High Speed Quad,2800,1018,3520,1000,Bottom,3.5,june mountain,ca,1,0,,,,,,,,,,
Operating,Gold Rush,Triple,1500,858,3977,500,Bottom,8,kelly canyon,id,0,0,,,,,,,,,,
Operating,Gun Powder,Double,,,,,Bottom,,kelly canyon,id,0,0,,,,,,,,,,
Operating,Lost Treasure,Double,,,,,Bottom,,kelly canyon,id,0,0,,,,,,,,,,
Operating,Outlaw,Double,,,,,Bottom,,kelly canyon,id,0,0,,,,,,,,,,
Operating,Chairlift,Double,800,263,1072,500,Bottom,2.1,kendall mountain,co,0,0,,,,,,,,,,
Operating,A 51,Double,1200,953,4190,500,Top,8.4,keystone,co,0,1,120,November - April,25,65,45,135,5,30500,Yes,No
Construction,Bergman Express,High Speed Six,,,,,,,keystone,co,0,1,120,November - April,25,65,45,135,5,30500,Yes,No
Operating,Discovery,Double,1200,105,685,425,Top,1.6,keystone,co,0,1,120,November - April,25,65,45,135,5,30500,Yes,No
Operating,Montezuma Express,High Speed Six,3000,1667,7031,1000,Top,7,keystone,co,0,1,120,November - April,25,65,45,135,5,30500,Yes,No
Operating,Outback Express,High Speed Quad,2800,1482,5846,1000,Bottom,5.8,keystone,co,0,1,120,November - April,25,65,45,135,5,30500,Yes,No
Operating,Outpost Gondola,Gondola 6,2400,1198,7522,1000,Top,7.5,keystone,co,0,1,120,November - April,25,65,45,135,5,30500,Yes,No
Operating,Peru Express,High Speed Six,3000,1558,6332,1000,Top,6.3,keystone,co,0,1,120,November - April,25,65,45,135,5,30500,Yes,No
Operating,Ranger,Triple,1800,193,1022,400,Top,2.6,keystone,co,0,1,120,November - April,25,65,45,135,5,30500,Yes,No
Operating,River Run Gondola,Gondola 8,2400,2307,9587,1000,Top,9.6,keystone,co,0,1,120,November - April,25,65,45,135,5,30500,Yes,No
Operating,Ruby Express,High Speed Six,3600,1600,5864,1100,Top,5.3,keystone,co,0,1,120,November - April,25,65,45,135,5,30500,Yes,No
Operating,Santiago Express,High Speed Quad,2800,1600,4438,1000,Top,4.4,keystone,co,0,1,120,November - April,25,65,45,135,5,30500,Yes,No
Operating,Summit Express,High Speed Quad,2600,2303,9403,1100,Top,8.5,keystone,co,0,1,120,November - April,25,65,45,135,5,30500,Yes,No
Operating,Wayback,Quad,2400,1300,3930,450,Top,8.7,keystone,co,0,1,120,November - April,25,65,45,135,5,30500,Yes,No
Operating,Alpine Training Venue,Platter,,462,,,Bottom,,killington,vt,1,0,90,November - May,37,43,46,126,9,41660,No,No
Operating,Bear Mountain,Quad,2400,1184,2858,550,Top,5.2,killington,vt,1,0,90,November - May,37,43,46,126,9,41660,No,No
Operating,Canyon,Quad,1800,1193,3638,,Top,,killington,vt,1,0,90,November - May,37,43,46,126,9,41660,No,No
Operating,K-1,Gondola 8,2800,1642,6453,1000,Top,6.5,killington,vt,1,0,90,November - May,37,43,46,126,9,41660,No,No
Operating,Needles Eye Express,High Speed Quad,2600,990,3590,900,Bottom,4,killington,vt,1,0,90,November - May,37,43,46,126,9,41660,No,No
Operating,North Ridge,Quad,2400,587,2295,450,Top,5.1,killington,vt,1,0,90,November - May,37,43,46,126,9,41660,No,No
Operating,Northbrook,Quad,2400,401,2279,450,Bottom,5.1,killington,vt,1,0,90,November - May,37,43,46,126,9,41660,No,No
Operating,Ramshead Express,High Speed Quad,2600,1073,5499,1100,Bottom,5,killington,vt,1,0,90,November - May,37,43,46,126,9,41660,No,No
Operating,Skye Peak Express,High Speed Quad,2600,1525,4926,1000,Top,4.9,killington,vt,1,0,90,November - May,37,43,46,126,9,41660,No,No
Operating,Skyeship Stage I,Gondola 8,2400,1187,7848,1200,Top,6.5,killington,vt,1,0,90,November - May,37,43,46,126,9,41660,No,No
Operating,Skyeship Stage II,Gondola 8,2400,1335,5105,1200,Top,4.3,killington,vt,1,0,90,November - May,37,43,46,126,9,41660,No,No
Operating,Snowdon,Triple,1865,1070,4435,450,Top,9.9,killington,vt,1,0,90,November - May,37,43,46,126,9,41660,No,No
Operating,Snowdon Six Express,High Speed Six,3000,1114,4428,1000,Bottom,4.4,killington,vt,1,0,90,November - May,37,43,46,126,9,41660,No,No
Operating,Snowshed 1,Double,1200,529,3280,450,Bottom,7.3,killington,vt,1,0,90,November - May,37,43,46,126,9,41660,No,No
Operating,Snowshed Express,High Speed Quad,3000,549,3532,900,Bottom,3.9,killington,vt,1,0,90,November - May,37,43,46,126,9,41660,No,No
Operating,South Ridge,Quad,2400,863,,,Top,,killington,vt,1,0,90,November - May,37,43,46,126,9,41660,No,No
Operating,Sunrise Village,Triple,1800,434,3088,550,Top,5.6,killington,vt,1,0,90,November - May,37,43,46,126,9,41660,No,No
Operating,Superstar Express,High Speed Quad,3000,1173,3395,900,Bottom,3.8,killington,vt,1,0,90,November - May,37,43,46,126,9,41660,No,No
Operating,Black Bear,Triple,1300,,,,Top,,king pine,nh,0,0,,,,,,,,,,
Operating,Polar Bear,Triple,1800,312,1485,,Bottom,,king pine,nh,0,0,,,,,,,,,,
Operating,Powder Bear,Triple,1300,,,,Top,,king pine,nh,0,0,,,,,,,,,,
Operating,1 Snowkirk,Triple,1200,425,3415,400,Bottom,8.5,kirkwood,ca,0,1,85,November - April,15,30,20,65,0,21420,No,No
Operating,2 Caples Crest,Triple,1200,585,2680,450,Bottom,6,kirkwood,ca,0,1,85,November - April,15,30,20,65,0,21420,No,No
Operating,3 Iron Horse,Double,1200,400,2260,450,Bottom,5,kirkwood,ca,0,1,85,November - April,15,30,20,65,0,21420,No,No
Operating,4 Sunrise,Quad,2000,1202,5080,450,Bottom,11.3,kirkwood,ca,0,1,85,November - April,15,30,20,65,0,21420,No,No
Operating,5 Solitude,Triple,1100,747,2940,450,Bottom,6.5,kirkwood,ca,0,1,85,November - April,15,30,20,65,0,21420,No,No
Operating,6 Cornice Express,High Speed Quad,2400,1363,3892,1000,Bottom,3.9,kirkwood,ca,0,1,85,November - April,15,30,20,65,0,21420,No,No
Operating,7 Timber Creek Express,High Speed Quad,2400,480,2767,1000,Bottom,2.8,kirkwood,ca,0,1,85,November - April,15,30,20,65,0,21420,No,No
Operating,9 Bunny,Triple,1200,169,1420,400,Bottom,3.6,kirkwood,ca,0,1,85,November - April,15,30,20,65,0,21420,No,No
Operating,10 The Wall,Triple,1800,1615,5748,500,Bottom,10.5,kirkwood,ca,0,1,85,November - April,15,30,20,65,0,21420,No,No
Operating,11 The Reut,Triple,1800,855,3828,550,Bottom,7,kirkwood,ca,0,1,85,November - April,15,30,20,65,0,21420,No,No
Operating,Lookout Vista,T-Bar,750,261,1222,375,Bottom,3.3,kirkwood,ca,0,1,85,November - April,15,30,20,65,0,21420,No,No
Operating,Holly,Triple,,,,,Bottom,,kissing bridge,ny,0,0,,,,,,,,,,
Operating,Holly,Quad,2300,474,2332,375,Bottom,6.2,kissing bridge,ny,0,0,,,,,,,,,,
Operating,Slalom,Quad,2400,468,2565,425,Bottom,6,kissing bridge,ny,0,0,,,,,,,,,,
Operating,South,Double,,,,,Bottom,,kissing bridge,ny,0,0,,,,,,,,,,
Operating,Tanglwood,Double,,,,,Bottom,,kissing bridge,ny,0,0,,,,,,,,,,
Operating,World,Double,1000,360,1641,430,Bottom,3.8,kissing bridge,ny,0,0,,,,,,,,,,
Operating,North,Double,1200,644,3737,465,Bottom,8,labrador mountain,ny,0,0,,,,,,,,,,
Operating,South,Double,1200,668,3600,465,Bottom,7.7,labrador mountain,ny,0,0,,,,,,,,,,
Operating,T-Bar,T-Bar,1000,215,1175,,Bottom,,labrador mountain,ny,0,0,,,,,,,,,,
Operating,Triple,Triple,1800,655,3016,450,Bottom,6.7,labrador mountain,ny,0,0,,,,,,,,,,
Operating,Sky Ride,Triple,,,,,North,,lagoon,ut,0,0,,,,,,,,,,
Operating,Poma,Platter,450,232,1068,420,Bottom,2.5,lake city,co,0,0,,,,,,,,,,
Operating,Skyride,Pulse Gondola 8,600,204,819,1000,Top,0.8,lake placid,ny,0,0,79,November - April,7,15,13,35,3,14200,No,No
Operating,Double,Double,900,163,820,450,Bottom,1.8,lakeridge,ct,0,0,,,,,,,,,,
Operating,Quad,Quad,2400,760,2351,450,Top,5.2,laurel mountain,pa,0,1,,,,,,,,,,
Operating,Bluebird,Quad,2010,684,2916,450,Bottom,6.5,lee canyon,nv,0,0,,,,,,,,,,
Operating,Rabbit Peak,Quad,1800,27,215,400,Top,0.5,lee canyon,nv,0,0,,,,,,,,,,
Operating,Sherwood,Triple,,,,,Bottom,,lee canyon,nv,0,0,,,,,,,,,,
Operating,Alpine,Quad,2400,571,2379,400,Bottom,5.9,liberty mountain,pa,0,1,,,,,,,,,,
Operating,Dipsy,Quad,1800,270,1889,400,Top,4.7,liberty mountain,pa,0,1,,,,,,,,,,
Operating,Eastwind,Quad,2375,520,1809,450,Top,4,liberty mountain,pa,0,1,,,,,,,,,,
Operating,First Class,Quad,1800,121,1197,300,Bottom,4,liberty mountain,pa,0,1,,,,,,,,,,
Operating,Strata,Quad,2000,525,1915,425,Top,4.5,liberty mountain,pa,0,1,,,,,,,,,,
Operating,T-Bar,T-Bar,1200,361,2058,590,Bottom,3.5,little ski hill,id,0,0,,,,,,,,,,
Operating,T-Bar,T-Bar,,,,,Bottom,,locust lake village,pa,0,0,,,,,,,,,,
Operating,T-Bar,T-Bar,,,,,Bottom,,lonesome pine trails,me,0,0,,,,,,,,,,
Operating,Eagle Peak,Quad,1500,1350,5260,450,Bottom,11.7,lookout pass,id,0,0,,,,,,,,,,
Operating,Northstar,Double,,,,,Top,,lookout pass,id,0,0,,,,,,,,,,
Operating,Peak 1,Quad,1780,802,2841,450,Bottom,6.3,lookout pass,id,0,0,,,,,,,,,,
Operating,Success,Triple,,,,,Bottom,,lookout pass,id,0,0,,,,,,,,,,
Operating,Timber Wolf,Triple,,,,,Top,,lookout pass,id,0,0,,,,,,,,,,
Operating,East Basin,Double,1000,1230,3690,480,Top,7.7,loon mountain,nh,1,0,73,November - April,15,28,7,50,0,17034,No,No
Operating,Kancamagus 8,High Speed Eight,3500,1065,3992,1080,Bottom,3.7,loon mountain,nh,1,0,73,November - April,15,28,7,50,0,17034,No,No
Operating,Kissin' Cousin,Double,1800,605,3043,450,Bottom,6.8,loon mountain,nh,1,0,73,November - April,15,28,7,50,0,17034,No,No
Operating,Lincoln Express,High Speed Quad,2800,1475,5160,1000,Bottom,5.2,loon mountain,nh,1,0,73,November - April,15,28,7,50,0,17034,No,No
Operating,Little Sister,Double,900,232,1090,340,Bottom,3.2,loon mountain,nh,1,0,73,November - April,15,28,7,50,0,17034,No,No
Operating,North Peak Express,High Speed Quad,2800,1563,4820,1000,Bottom,4.8,loon mountain,nh,1,0,73,November - April,15,28,7,50,0,17034,No,No
Operating,Rivers Edge,Double,634,128,633,400,Top,1.6,loon mountain,nh,1,0,73,November - April,15,28,7,50,0,17034,No,No
Operating,Seven Brothers Express,High Speed Quad,2400,740,3302,1000,Bottom,3.3,loon mountain,nh,1,0,73,November - April,15,28,7,50,0,17034,No,No
Operating,Tote Road,Quad,2400,95,1919,450,Top,4.3,loon mountain,nh,1,0,73,November - April,15,28,7,50,0,17034,No,No
Operating,White Mountain Express,Gondola 4,1000,1738,6970,1000,Top,7,loon mountain,nh,1,0,73,November - April,15,28,7,50,0,17034,No,No
Operating,Skyride 1,Quad,2400,50,1220,225,North,5.4,los angeles fairplex,ca,0,0,,,,,,,,,,
Operating,1 Montana,Double,725,648,2288,465,Bottom,4.9,lost trail m,id,0,0,,,,,,,,,,
Operating,2 Idaho,Double,950,1093,3628,460,Top,7.9,lost trail m,id,0,0,,,,,,,,,,
Operating,3 Huckleberry,Double,,,,,Top,,lost trail m,id,0,0,,,,,,,,,,
Operating,4 Saddle Mountain,Double,,,,,Top,,lost trail m,id,0,0,,,,,,,,,,
Operating,5 Raven,Double,,,,,Bottom,,lost trail m,id,0,0,,,,,,,,,,
Operating,Chair 1,Double,1000,,,,,,lost valley,me,0,0,,,,,,,,,,
Operating,Chair 2,Double,1200,218,1219,340,,3.6,lost valley,me,0,0,,,,,,,,,,
Operating,Junior,Platter,,,,,Bottom,,loup loup,wa,0,0,,,,,,,,,,
Operating,Quad,Quad,,,,,Bottom,,loup loup,wa,0,0,,,,,,,,,,
Operating,1 Chetâs Dream,High Speed Quad,1800,991,2595,1000,Bottom,2.6,loveland,co,0,0,61,October - May,12,38,43,93,3,13000,No,No
Operating,2,Triple,1800,,,500,Bottom,,loveland,co,0,0,61,October - May,12,38,43,93,3,13000,No,No
Operating,3,Quad,1500,819,3363,450,Bottom,7.5,loveland,co,0,0,61,October - May,12,38,43,93,3,13000,No,No
Operating,4,Triple,1392,1079,3554,500,Bottom,7.1,loveland,co,0,0,61,October - May,12,38,43,93,3,13000,No,No
Operating,6,Triple,1800,664,3255,475,Bottom,6.9,loveland,co,0,0,61,October - May,12,38,43,93,3,13000,No,No
Operating,7,Double,1200,136,1010,300,Top,3.4,loveland,co,0,0,61,October - May,12,38,43,93,3,13000,No,No
Operating,8,Quad,1500,894,3837,450,Bottom,8.5,loveland,co,0,0,61,October - May,12,38,43,93,3,13000,No,No
Operating,9,Quad,1200,1255,4742,450,Bottom,10.5,loveland,co,0,0,61,October - May,12,38,43,93,3,13000,No,No
Operating,Ptarmigan,Triple,1800,764,3085,500,Bottom,6.2,loveland,co,0,0,61,October - May,12,38,43,93,3,13000,No,No
Operating,10th Mountain,Triple,,,,,Bottom,,lutsen mountains,mn,0,0,,,,,,,,,,
Operating,Bridge,Double,1200,616,2465,450,Top,5.5,lutsen mountains,mn,0,0,,,,,,,,,,
Operating,Caribou Express,High Speed Six,3200,768,3593,1000,Top,3.6,lutsen mountains,mn,0,0,,,,,,,,,,
Operating,Gondola,Gondola 8,2400,308,4866,1000,Bottom,4.9,lutsen mountains,mn,0,0,,,,,,,,,,
Operating,Mystery Mountain,Double,,,,,Bottom,,lutsen mountains,mn,0,0,,,,,,,,,,
Operating,Timberwolf,Double,,,,,Top,,lutsen mountains,mn,0,0,,,,,,,,,,
Operating,Ullr,Double,1200,279,1608,450,Bottom,3.6,lutsen mountains,mn,0,0,,,,,,,,,,
Operating,T-Bar,T-Bar,,,,,Bottom,,lyndon outing club,vt,0,0,,,,,,,,,,
Operating,Birdland,Double,750,500,2400,500,Bottom,4.8,mad river glen,vt,0,0,,,,,,,,,,
Operating,Practice Slope,Double,900,288,1319,495,Bottom,2.7,mad river glen,vt,0,0,,,,,,,,,,
Operating,Single Chair,Single,480,1972,5234,600,Bottom,8.7,mad river glen,vt,0,0,,,,,,,,,,
Operating,Sunnyside,Double,1000,,,,Bottom,,mad river glen,vt,0,0,,,,,,,,,,
Operating,Double,Double,700,625,3160,500,Bottom,6.3,magic mountain,id,0,0,,,,,,,,,,
Construction,Black Line,Quad,2000,,,,Bottom,,magic mountain,vt,0,0,,,,,,,,,,
Operating,Green,Double,800,,,,Bottom,,magic mountain,vt,0,0,,,,,,,,,,
Operating,Red,Double,1000,1500,5350,500,Bottom,10.7,magic mountain,vt,0,0,,,,,,,,,,
Operating,1 Broadway Express,High Speed Quad,2800,960,3210,850,Top,3.8,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,2 Stump Alley Express,High Speed Quad,2800,1068,4518,1000,Top,4.5,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,3 Face Lift Express,High Speed Quad,2400,907,2568,1000,Bottom,2.6,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,4 Roller Coaster Express,High Speed Quad,2400,826,3745,1000,Top,3.7,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,5 High Five Express,High Speed Quad,2400,1068,2888,1000,Top,2.9,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,6 Unbound Express,High Speed Quad,2400,632,2617,1000,Top,2.6,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,Chair 7,Triple,1800,382,2361,400,Top,5.9,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,Chair 8,Triple,1100,1000,3800,500,Top,9.5,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,9 Cloud Nine Express,High Speed Six,3000,1650,5354,1000,Top,5.4,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,10 Gold Rush Express,High Speed Quad,2800,1139,5750,1000,Top,5.8,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,11 Discovery Express,High Speed Quad,2400,556,1875,1000,Top,1.9,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,Chair 12,Double,1200,727,3058,470,Bottom,6.5,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,Chair 13,Double,1200,404,2299,470,Bottom,4.9,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,Chair 14,Double,1200,1074,3394,470,Bottom,7.2,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,15 Eagle Express,High Speed Six,2880,956,5354,1000,Top,5.4,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,16 Canyon Express,High Speed Quad,2400,1250,5665,900,Top,6.3,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,17 Schoolyard Express,High Speed Quad,2250,524,3123,1000,Top,3.1,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,Chair 20,Triple,1800,454,2550,450,Top,5.7,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,Chair 21,Triple,1800,452,2725,450,Top,6,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,Chair 22,Triple,2000,1450,3638,525,Top,6.9,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,Chair 23,Triple,2000,1121,2741,525,Bottom,5.2,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,Chair 25,Quad,2400,1336,4358,450,Top,9.7,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,Panorama Gondola Lower,Gondola 8,2400,717,3875,1200,Top,3.2,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,Panorama Gondola Upper,Gondola 8,2400,1406,4491,1200,Bottom,3.7,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,Village Gondola,Gondola 15,3600,282,5106,1200,Top,4.3,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,Poma,Platter,350,56,610,365,Bottom,1.7,mammoth,ca,1,0,114,November - June,18,48,22,88,6,54830,No,No
Operating,Double,Double,1200,165,991,420,Bottom,2.4,maple ski ridge,ny,0,0,,,,,,,,,,
Operating,Triple,Triple,1800,274,1866,350,Bottom,5.3,maple ski ridge,ny,0,0,,,,,,,,,,
Operating,1 Rocket,Double,1200,517,2556,450,Top,5.7,marquette mountain,mi,0,0,,,,,,,,,,
Operating,2 Snowfield,Triple,1800,,,,Top,,marquette mountain,mi,0,0,,,,,,,,,,
Operating,3 River,Double,,,,,Top,,marquette mountain,mi,0,0,,,,,,,,,,
Standing,Triple,Triple,1200,903,3270,500,Bottom,6.5,marshall mountain,mt,0,0,,,,,,,,,,
Operating,Double Chair,Double,,1600,4750,,Bottom,,maverick mountain,mt,0,0,,,,,,,,,,
Operating,Big Chair,Double,1200,522,2032,490,Bottom,4.1,mccauley mountain,ny,0,0,,,,,,,,,,
Operating,Big T,T-Bar,,,2000,,Bottom,,mccauley mountain,ny,0,0,,,,,,,,,,
Operating,Mac's Back,T-Bar,,,800,,Bottom,,mccauley mountain,ny,0,0,,,,,,,,,,
Operating,Crow's Nest,Double,1000,162,980,340,Bottom,2.9,mcintyre,nh,0,0,,,,,,,,,,
Operating,Hawk's Nest,Double,1000,164,1000,340,Bottom,2.9,mcintyre,nh,0,0,,,,,,,,,,
Operating,Cloud Peak,Triple,,,,,Bottom,,meadowlark,wy,0,0,,,,,,,,,,
Operating,Little Chief,Double,,,,,Bottom,,meadowlark,wy,0,0,,,,,,,,,,
Operating,Bailey Falls,Triple,1300,980,4395,500,Bottom,8.8,middlebury college snowbowl,vt,0,0,,,,,,,,,,
Operating,Sheehan,Double,1000,415,1802,460,Bottom,3.9,middlebury college snowbowl,vt,0,0,,,,,,,,,,
Operating,Worth Mountain,Triple,1200,824,3860,500,Bottom,7.7,middlebury college snowbowl,vt,0,0,,,,,,,,,,
Operating,Sky Glider,Triple,,,,,,,minnesota state fair,mn,0,0,,,,,,,,,,
Operating,Sky Ride,Gondola 4,,,,,,,minnesota state fair,mn,0,0,,,,,,,,,,
Operating,Chair 1,Double,1200,543,3480,450,Bottom,7.7,mission ridge,wa,0,0,54,November - April,10,60,30,100,3,4910,Yes,No
Operating,Chair 3,Double,970,1180,3500,,Bottom,,mission ridge,wa,0,0,54,November - April,10,60,30,100,3,4910,Yes,No
Operating,Chair 4,Double,940,1173,4208,500,Bottom,8.4,mission ridge,wa,0,0,54,November - April,10,60,30,100,3,4910,Yes,No
Operating,Wenatchee Express,High Speed Quad,,,,,Top,,mission ridge,wa,0,0,54,November - April,10,60,30,100,3,4910,Yes,No
Operating,Arrowhead,Triple,1500,,,,Bottom,,mohawk mountain,ct,0,0,,,,,,,,,,
Operating,Boulder Summit,Triple,1800,560,2882,400,Bottom,7.2,mohawk mountain,ct,0,0,,,,,,,,,,
Operating,Deer Run,Triple,1500,,,,Bottom,,mohawk mountain,ct,0,0,,,,,,,,,,
Operating,Mohawk,Triple,1500,,,,Top,,mohawk mountain,ct,0,0,,,,,,,,,,
Operating,Nutmeg,Triple,1500,,,,Bottom,,mohawk mountain,ct,0,0,,,,,,,,,,
Operating,Scenic Tram,Pulse Gondola 4,,600,,400,Bottom,10,monarch crest,co,0,0,,,,,,,,,,
Operating,Breezeway,Double,1000,845,3350,500,Bottom,6.7,monarch mountain,co,0,0,,,,,,,,,,
Operating,Garfield,Double,1200,840,2888,500,Bottom,5.8,monarch mountain,co,0,0,,,,,,,,,,
Operating,Panorama,Double,1200,789,3176,488,Bottom,6.5,monarch mountain,co,0,0,,,,,,,,,,
Operating,Pioneer,Quad,2400,805,3630,450,Bottom,8.1,monarch mountain,co,0,0,,,,,,,,,,
Operating,Tumbelina,Double,1200,326,1350,488,Bottom,2.8,monarch mountain,co,0,0,,,,,,,,,,
Operating,Copper Hoist,Double,,,,,Bottom,,mont ripley,mi,0,0,,,,,,,,,,
Operating,Husky,Double,1000,420,1833,465,Bottom,3.9,mont ripley,mi,0,0,,,,,,,,,,
Operating,T-Bar,T-Bar,1000,411,1899,450,Bottom,4.2,mont ripley,mi,0,0,,,,,,,,,,
